x0,y0,x1,y1,x2,y2,x3,y3,x4,y4
-0.083056,-0.346987,0,0,7.08922,29.1506,14.0585,58.3298,19.1404,88.3086,
-0.0830554,-0.344987,0,0,7.08856,29.1502,14.1208,58.7327,19.0926,88.3178,
-0.0820541,-0.340987,0,0,7.08696,29.1515,14.0491,58.7482,19.0207,88.3334,
-0.0810538,-0.339987,0,0,7.08623,29.1514,14.0018,58.7575,18.9734,88.3427,
-0.0810544,-0.341987,0,0,7.08669,29.1511,13.9554,58.7668,18.9271,88.352,
-0.082055,-0.343987,0,0,7.08803,29.1511,13.8861,58.7812,18.8578,88.3663,
-0.0820544,-0.341987,0,0,7.08797,29.151,13.8393,58.7905,18.811,88.3757,
-0.0820534,-0.338987,0,0,7.08674,29.1509,13.7916,58.7999,18.7633,88.3851,
-0.0810522,-0.334987,0,0,7.08487,29.1511,13.7437,58.8094,18.7153,88.3946,
-0.0810522,-0.334987,0,0,7.08215,29.1518,13.6721,58.8242,18.6437,88.4093,
-0.0810519,-0.333987,0,0,7.08009,29.153,13.6241,58.8347,18.5957,88.4199,
-0.0810515,-0.332987,0,0,7.0771,29.1533,13.5755,58.8442,18.5471,88.4294,
-0.0800509,-0.330988,0,0,7.07441,29.1537,13.5274,58.8538,18.4989,88.439,
-0.0810515,-0.332987,0,0,7.07132,29.1545,13.4558,58.8686,18.4274,88.4538,
-0.0810506,-0.329988,0,0,7.06837,29.156,13.4075,58.8793,18.379,88.4645,
-0.08005,-0.327988,0,0,7.06205,29.1573,13.3338,58.8943,18.3246,88.6042,
-0.08005,-0.327988,0,0,7.05899,29.1579,13.2857,58.904,18.2625,88.6161,
-0.08005,-0.327988,0,0,7.05546,29.1585,13.2373,58.9137,18.2001,88.628,
-0.0790497,-0.326988,0,0,7.05245,29.1591,13.1896,58.9235,18.1383,88.6399,
-0.0790497,-0.326988,0,0,7.04962,29.1604,13.1193,58.9385,18.047,88.6582,
-0.0790494,-0.325988,0,0,7.04738,29.1601,13.0724,58.9472,17.9861,88.6692,
-0.0780488,-0.323988,0,0,7.04544,29.1609,13.0259,58.957,17.9258,88.6812,
-0.078049,-0.324988,0,0,7.04399,29.1615,12.9799,58.9668,17.8658,88.6931,
-0.078049,-0.324988,0,0,7.04207,29.1621,12.9111,58.9809,17.7762,88.7106,
-0.0780487,-0.323988,0,0,7.04067,29.1619,12.8653,58.9898,17.7166,88.7216,
-0.0770481,-0.321988,0,0,7.03956,29.1628,12.82,58.9996,17.6575,88.7336,
-0.0780481,-0.321988,0,0,7.03756,29.1626,12.7518,59.0129,17.5686,88.7501,
-0.0770466,-0.316989,0,0,7.03532,29.1638,12.7059,59.0229,17.5091,88.7623,
-0.0770463,-0.315989,0,0,7.0322,29.164,12.6595,59.032,17.4492,88.7734,
-0.0760458,-0.313989,0,0,7.02938,29.1654,12.6136,59.0421,17.3898,88.7856,
-0.0760458,-0.313989,0,0,7.0258,29.1658,12.5454,59.0557,17.3014,88.8024,
-0.0760455,-0.312989,0,0,7.02352,29.1662,12.5001,59.0648,17.2427,88.8136,
-0.0760449,-0.310989,0,0,7.02031,29.1667,12.4542,59.0739,17.1835,88.8249,
-0.075044,-0.307989,0,0,7.01692,29.1683,12.4084,59.0842,17.1244,88.8372,
-0.0750437,-0.306989,0,0,7.01191,29.1693,12.34,59.0981,17.0362,88.8542,
-0.0750434,-0.305989,0,0,7.00839,29.1701,12.2944,59.1074,16.9776,88.8656,
-0.0750429,-0.303989,0,0,7.00392,29.171,12.2482,59.1167,16.9183,88.877,
-0.075042,-0.30099,0,0,6.99601,29.1726,12.1783,59.1309,16.829,88.8942,
-0.0750409,-0.29699,0,0,6.9895,29.1748,12.1308,59.1415,16.7687,88.9068,
-0.0740398,-0.29299,0,0,6.98167,29.1763,12.0827,59.1512,16.708,88.9185,
-0.0740395,-0.29199,0,0,6.97341,29.1779,12.0344,59.1609,16.6471,88.9302,
-0.0730387,-0.28899,0,0,6.99083,29.5912,11.9618,59.1765,16.5559,88.9487,
-0.0740387,-0.28899,0,0,6.94268,29.601,11.9136,59.1863,16.4953,88.9605,
-0.0730377,-0.28499,0,0,6.89414,29.6119,11.865,59.1972,16.4345,88.9733,
-0.0720374,-0.283991,0,0,6.8215,29.6268,11.7924,59.2121,16.3436,88.9911,
-0.0730376,-0.28499,0,0,6.77387,29.6367,11.7448,59.222,16.2837,89.0029,
-0.0720366,-0.280991,0,0,6.72584,29.6467,11.6967,59.232,16.2236,89.0148,
-0.0710363,-0.279991,0,0,6.67852,29.6567,11.6493,59.242,16.1642,89.0267,
-0.0710369,-0.281991,0,0,6.60909,29.6717,11.5799,59.257,16.0767,89.0445,
-0.0710371,-0.282991,0,0,6.56347,29.6806,11.5343,59.2659,16.019,89.0554,
-0.0710371,-0.282991,0,0,6.49617,29.6946,11.467,59.2799,15.9336,89.0722,
-0.0700366,-0.280991,0,0,6.45201,29.7036,11.4228,59.2889,15.8773,89.0831,
-0.0700368,-0.281991,0,0,6.40822,29.7126,11.3791,59.2979,15.8215,89.094,
-0.0690371,-0.282991,0,0,6.34377,29.7265,11.3146,59.3118,15.739,89.1108,
-0.0700379,-0.285991,0,0,6.302,29.7344,11.2729,59.3197,15.6851,89.1206,
-0.0690371,-0.282991,0,0,6.26049,29.7434,11.2314,59.3287,15.6314,89.1315,
-0.0680374,-0.283991,0,0,6.19954,29.7563,11.1704,59.3416,15.5523,89.1472,
-0.0690384,-0.287991,0,0,6.16028,29.7642,11.1312,59.3495,15.5009,89.157,
-0.0680379,-0.285991,0,0,6.12144,29.7721,11.1019,59.4836,15.4498,89.1668,
-0.0680387,-0.288991,0,0,6.06434,29.7838,11.0264,59.4982,15.3743,89.1815,
-0.0680389,-0.289991,0,0,6.0267,29.7906,10.9764,59.507,15.3244,89.1902,
-0.0680395,-0.291991,0,0,5.97191,29.8013,10.9031,59.5205,15.2511,89.2038,
-0.0670395,-0.291991,0,0,5.93608,29.809,10.8548,59.5302,15.2028,89.2135,
-0.0680406,-0.295991,0,0,5.90147,29.8157,10.8077,59.5388,15.1557,89.222,
-0.0670408,-0.296991,0,0,5.84999,29.8261,10.7373,59.5522,15.0854,89.2355,
-0.0670417,-0.299991,0,0,5.81769,29.8326,10.6923,59.5608,15.0404,89.244,
-0.0670425,-0.302991,0,0,5.78605,29.8381,10.6479,59.5682,14.996,89.2515,
-0.0670433,-0.305991,0,0,5.74023,29.8472,10.5826,59.5804,14.9308,89.2636,
-0.0670439,-0.30799,0,0,5.71023,29.8525,10.5396,59.5877,14.8878,89.2709,
-0.0670442,-0.30899,0,0,5.68072,29.8578,10.497,59.5951,14.8452,89.2783,
-0.0670447,-0.31099,0,0,5.63803,29.8657,10.4346,59.6061,14.7829,89.2893,
-0.0670447,-0.31099,0,0,5.61017,29.8709,10.3936,59.6134,14.7418,89.2966,
-0.0660447,-0.310991,0,0,5.5823,29.8762,10.3525,59.6207,14.7008,89.3039,
-0.0670459,-0.31499,0,0,5.55582,29.8813,10.3128,59.6279,14.6611,89.3111,
-0.0660459,-0.31499,0,0,5.51609,29.888,10.2531,59.6378,14.6015,89.3323,
-0.0660468,-0.31799,0,0,5.49159,29.8931,10.2151,59.6449,14.5624,89.3396,
-0.0660474,-0.31999,0,0,5.46773,29.897,10.1777,59.651,14.5239,89.3459,
-0.0660485,-0.32399,0,0,5.43303,29.9024,10.1226,59.6596,14.467,89.3547,
-0.0660491,-0.32599,0,0,5.41083,29.9063,10.0867,59.6657,14.4298,89.3609,
-0.0660494,-0.32699,0,0,5.38911,29.9101,10.0511,59.6716,14.3931,89.3671,
-0.0660497,-0.32799,0,0,5.36773,29.9139,10.0159,59.6776,14.3566,89.3732,
-0.0660503,-0.32999,0,0,5.33715,29.919,9.96446,59.686,14.3034,89.3819,
-0.0650503,-0.32999,0,0,5.31724,29.9217,9.93062,59.6909,14.2683,89.387,
-0.0660516,-0.33399,0,0,5.23442,29.5407,9.8418,59.3109,14.179,89.007,
-0.0650513,-0.33299,0,0,5.21566,29.5444,9.80895,59.3167,14.1449,89.013,
-0.0650525,-0.33699,0,0,5.18992,29.5482,9.76191,59.3239,14.096,89.0205,
-0.0660537,-0.34099,0,0,5.17371,29.5516,9.73137,59.3296,14.0643,89.0263,
-0.0650534,-0.33999,0,0,5.14906,29.5553,9.68521,59.3367,14.0162,89.0337,
-0.065054,-0.34199,0,0,5.13432,29.5577,9.65604,59.3413,13.9858,89.0386,
-0.0650547,-0.34399,0,0,5.12008,29.5601,9.62731,59.346,13.9558,89.0434,
-0.0650553,-0.34599,0,0,5.09978,29.5635,9.58513,59.3528,13.9117,89.0505,
-0.0650556,-0.34699,0,0,5.08668,29.5658,9.55739,59.3574,13.8827,89.0553,
-0.0650559,-0.34799,0,0,5.07375,29.568,9.52979,59.362,13.8538,89.06,
-0.0650563,-0.34899,0,0,5.06115,29.5702,9.50248,59.3665,13.8252,89.0647,
-0.0640569,-0.35099,0,0,5.04367,29.5725,9.46289,59.3722,13.7837,89.0708,
-0.0650585,-0.355989,0,0,5.03361,29.5745,9.43786,59.3766,13.7574,89.0753,
-0.0650585,-0.355989,0,0,5.02331,29.5765,9.41255,59.381,13.7307,89.0799,
-0.0650585,-0.355989,0,0,5.02651,29.7035,9.37537,59.3866,13.6916,89.0858,
-0.0640582,-0.35499,0,0,5.00205,29.7079,9.35089,59.391,13.6657,89.0904,
-0.0640595,-0.358989,0,0,4.97866,29.7112,9.32756,59.3943,13.6411,89.0938,
-0.0650608,-0.362989,0,0,4.94472,29.7165,9.29367,59.3996,13.6053,89.0995,
-0.0650602,-0.360989,0,0,4.92183,29.7208,9.27075,59.4039,13.581,89.104,
-0.0640595,-0.358989,0,0,4.88707,29.7263,9.23596,59.4094,13.5441,89.1098,
-0.0640602,-0.360989,0,0,4.86523,29.7296,9.21415,59.4127,13.521,89.1132,
-0.0640612,-0.363989,0,0,4.84399,29.7328,9.19295,59.4159,13.4985,89.1166,
-0.0640618,-0.365989,0,0,4.81333,29.7381,9.16231,59.4212,13.4658,89.1222,
-0.0640625,-0.367989,0,0,4.79323,29.7412,9.14225,59.4243,13.4444,89.1255,
-0.0640632,-0.369989,0,0,4.76401,29.7464,9.11305,59.4294,13.4132,89.131,
-0.0640635,-0.370989,0,0,4.74477,29.7494,9.09383,59.4325,13.3926,89.1343,
-0.0630635,-0.370989,0,0,4.72651,29.7515,9.07557,59.4346,13.373,89.1365,
-0.0640656,-0.376989,0,0,4.70139,29.7555,9.05191,59.4496,13.3459,89.1408,
-0.0630652,-0.375989,0,0,4.68471,29.7584,9.03382,59.4528,13.3278,89.1439,
-0.0630666,-0.379989,0,0,4.66941,29.7613,9.01715,59.4559,13.3112,89.147,
-0.0630684,-0.384989,0,0,4.65513,29.7631,9.00151,59.4579,13.2956,89.149,
-0.0630698,-0.388989,0,0,4.63619,29.7656,8.98046,59.4607,13.2746,89.1518,
-0.0640709,-0.391988,0,0,4.62435,29.7683,8.96719,59.4636,13.2614,89.1546,
-0.0640698,-0.388989,0,0,4.61141,29.77,8.95276,59.4655,13.2469,89.1566,
-0.0630691,-0.386989,0,0,4.59138,29.7726,8.93054,59.4684,13.2247,89.1595,
-0.0630701,-0.389989,0,0,4.57967,29.7743,8.91742,59.4703,13.2116,89.1614,
-0.0630712,-0.392989,0,0,4.56897,29.7769,8.9053,59.4731,13.1995,89.1642,
-0.0640723,-0.395988,0,0,4.55306,29.7792,8.88722,59.4758,13.1815,89.1669,
-0.0630708,-0.391989,0,0,4.54197,29.7809,8.87462,59.4776,13.1688,89.1687,
-0.0630719,-0.394989,0,0,4.52634,29.7822,8.85683,59.4793,13.1511,89.1704,
-0.0630726,-0.396988,0,0,4.51678,29.7848,8.84582,59.4821,13.1401,89.1731,
-0.0630734,-0.398988,0,0,4.50752,29.7853,8.8351,59.4828,13.1294,89.1739,
-0.0630741,-0.400988,0,0,4.49898,29.7867,8.8251,59.4845,13.1194,89.1755,
-0.0630748,-0.402988,0,0,4.48695,29.7888,8.81085,59.4869,13.1052,89.178,
-0.0630752,-0.403988,0,0,4.47927,29.7892,8.80168,59.4875,13.1267,89.5153,
-0.0620752,-0.403988,0,0,4.47257,29.7906,8.79348,59.4891,13.0728,89.5222,
-0.0630759,-0.405988,0,0,4.46399,29.7916,8.78266,59.4905,12.9931,89.5315,
-0.0620723,-0.395989,0,0,4.45698,29.7932,8.77404,59.4923,12.9394,89.5386,
-0.0600697,-0.388989,0,0,4.43186,29.6712,8.74761,59.3705,12.8758,89.4211,
-0.0610708,-0.391989,0,0,4.42292,29.6717,8.73652,59.3713,12.7983,89.4296,
-0.0600676,-0.382989,0,0,4.41602,29.6736,8.72807,59.3733,12.7463,89.4367,
-0.0590655,-0.37699,0,0,4.40828,29.6745,8.71884,59.3745,12.6943,89.4429,
-0.0580648,-0.37499,0,0,4.39759,29.6756,8.70605,59.3759,12.618,89.4516,
-0.0570637,-0.37199,0,0,4.39159,29.6767,8.69862,59.3772,12.5684,89.4578,
-0.0570641,-0.37299,0,0,4.38422,29.6777,8.68919,59.3786,12.4957,89.4665,
-0.0560624,-0.367991,0,0,4.37989,29.6789,8.68341,59.3799,12.4482,89.4727,
-0.0550617,-0.365991,0,0,4.37587,29.6791,8.67801,59.3804,12.4014,89.4779,
-0.055062,-0.366991,0,0,4.3719,29.6794,8.67201,59.3809,12.3332,89.4857,
-0.0540603,-0.361991,0,0,4.36982,29.6797,8.66852,59.3814,12.2887,89.491,
-0.0530597,-0.359991,0,0,4.36821,29.68,8.66554,59.382,12.2449,89.4962,
-0.05306,-0.360991,0,0,4.36792,29.6803,8.66393,59.3825,12.2025,89.5015,
-0.053059,-0.357991,0,0,4.36738,29.6912,8.6611,59.3823,12.1388,89.5084,
-0.0510564,-0.349992,0,0,4.36549,29.6919,8.6591,59.3831,12.0971,89.5138,
-0.052057,-0.351992,0,0,4.3643,29.6926,8.65794,59.3838,12.0561,89.519,
-0.0500545,-0.343992,0,0,4.3613,29.6929,8.65483,59.3841,11.9945,89.5261,
-0.0500545,-0.343992,0,0,4.36066,29.6928,8.65418,59.3839,11.955,89.5305,
-0.0490535,-0.340992,0,0,4.35998,29.6927,8.65346,59.3839,11.9157,89.5349,
-0.0490535,-0.340992,0,0,4.36048,29.6926,8.65396,59.3838,11.8777,89.5393,
-0.0480523,-0.336993,0,0,4.36153,29.6921,8.65495,59.3833,11.8214,89.5455,
-0.0470516,-0.334993,0,0,4.36328,29.6922,8.65668,59.3834,11.7852,89.5499,
-0.0470523,-0.336993,0,0,4.36652,29.6922,8.65995,59.3834,11.7504,89.5544,
-0.0460516,-0.334993,0,0,4.37132,29.6908,8.66471,59.382,11.6985,89.5595,
-0.0460513,-0.333993,0,0,4.37594,29.6909,8.66933,59.3821,11.6653,89.564,
-0.0450501,-0.329993,0,0,4.3801,29.69,8.67343,59.3812,11.632,89.5675,
-0.0450498,-0.328993,0,0,4.38762,29.6888,8.68093,59.38,11.5837,89.5727,
-0.045048,-0.322993,0,0,4.39189,29.6881,8.68512,59.3793,11.5513,89.5763,
-0.0440454,-0.313994,0,0,4.3944,29.6876,8.68751,59.3788,11.5181,89.5799,
-0.0430439,-0.308994,0,0,4.39815,29.687,8.69119,59.3782,11.4693,89.5854,
-0.0420431,-0.305994,0,0,4.40145,29.6867,8.69446,59.3779,11.4379,89.5891,
-0.0420433,-0.306994,0,0,4.4061,29.6863,8.69912,59.3775,11.4079,89.5927,
-0.0410425,-0.303994,0,0,4.41084,29.685,8.70381,59.3762,11.3782,89.5954,
-0.0410428,-0.304994,0,0,4.41909,29.6845,8.72071,59.715,11.3347,89.6009,
-0.0410422,-0.302994,0,0,4.42456,29.6832,8.6919,59.7177,11.3059,89.6036,
-0.0410417,-0.300994,0,0,4.42959,29.6829,8.66282,59.7214,11.2767,89.6073,
-0.0400408,-0.297995,0,0,4.43693,29.6817,8.61947,59.726,11.2334,89.6119,
-0.0410422,-0.302994,0,0,4.44249,29.6804,8.59085,59.7287,11.2048,89.6146,
-0.0410417,-0.300994,0,0,4.44738,29.6801,8.56168,59.7324,11.1756,89.6183,
-0.0400406,-0.296995,0,0,4.45442,29.6788,8.51813,59.737,11.132,89.6229,
-0.0410419,-0.301994,0,0,4.4597,29.6786,8.48933,59.7406,11.1033,89.6265,
-0.0400411,-0.298994,0,0,4.465,29.6774,8.46079,59.7434,11.0621,89.3662,
-0.0410425,-0.303994,0,0,4.47374,29.6759,8.41805,59.7479,11.0596,89.3663,
-0.041043,-0.305994,0,0,4.47926,29.6755,8.38896,59.7515,11.0575,89.367,
-0.0420445,-0.310994,0,0,4.48496,29.6741,8.35964,59.7541,11.0555,89.3666,
-0.0430442,-0.309994,0,0,4.49247,29.6734,8.31447,59.7596,11.0513,89.3675,
-0.043043,-0.305994,0,0,4.49505,29.6731,8.2823,59.7632,11.0461,89.3682,
-0.043043,-0.305994,0,0,4.4974,29.6727,8.25006,59.7669,11.0408,89.3689,
-0.0440433,-0.306994,0,0,4.4998,29.6721,8.20025,59.7724,11.0316,89.37,
-0.044043,-0.305994,0,0,4.50028,29.6718,8.16607,59.776,11.0244,89.3707,
-0.0440436,-0.307994,0,0,4.50051,29.6724,8.13141,59.7807,11.0169,89.3723,
-0.0450444,-0.310994,0,0,4.50079,29.6716,8.07879,59.7861,11.0055,89.3732,
-0.0450447,-0.311994,0,0,4.5003,29.6721,8.04288,59.7907,10.9972,89.3748,
-0.0460462,-0.316993,0,0,4.49843,29.6616,8.00582,59.7843,10.9877,89.3654,
-0.0460459,-0.315993,0,0,4.4968,29.6618,7.9504,59.7906,10.9741,89.3672,
-0.047047,-0.319993,0,0,4.49564,29.6621,7.91297,59.7952,10.965,89.3686,
-0.048047,-0.319993,0,0,4.49342,29.6624,7.87442,59.7997,10.9547,89.37,
-0.0470456,-0.314993,0,0,4.48774,29.6636,7.81489,59.8071,10.9369,89.3728,
-0.0480479,-0.322993,0,0,4.48434,29.6638,7.775,59.8116,10.9256,89.3742,
-0.0490491,-0.326993,0,0,4.48104,29.664,7.7347,59.8161,10.9142,89.3755,
-0.0500488,-0.325993,0,0,4.47398,29.6648,7.67206,59.8233,10.8948,89.378,
-0.0500482,-0.323993,0,0,4.46803,29.6661,7.62924,59.8288,10.8806,89.3804,
-0.0500488,-0.325993,0,0,4.46155,29.6673,7.5858,59.8343,10.866,89.3827,
-0.0510497,-0.328992,0,0,4.45198,29.668,7.52014,59.8415,10.8441,89.3851,
-0.0520506,-0.331992,0,0,4.44438,29.6691,7.47485,59.847,10.8282,89.3874,
-0.0520506,-0.331992,0,0,4.43588,29.6711,7.42858,59.8534,10.8113,89.3906,
-0.0530512,-0.333992,0,0,4.42258,29.6727,7.35828,59.8616,10.7854,89.3939,
-0.0540521,-0.336992,0,0,4.41226,29.6736,7.30978,59.867,10.7667,89.396,
-0.0550515,-0.334992,0,0,4.39463,29.6761,7.2348,59.8761,10.7363,89.4003,
-0.0560515,-0.334991,0,0,4.38084,29.6781,7.18296,59.8825,10.714,89.4034,
-0.0560509,-0.332991,0,0,4.3656,29.6812,7.1298,59.89,10.6903,89.4077,
-0.0570509,-0.332991,0,0,4.34099,29.6848,7.04827,59.9001,10.6531,89.413,
-0.0570512,-0.333991,0,0,4.32307,29.6868,6.99237,59.9066,10.6268,89.4162,
-0.0590527,-0.338991,0,0,4.32109,30.0281,6.93553,59.914,10.6001,89.4202,
-0.0590515,-0.334991,0,0,4.23321,30.0392,6.84759,59.9251,10.5567,89.4265,
-0.0600521,-0.336991,0,0,4.17383,30.0466,6.78823,59.9325,10.5272,89.4306,
-0.0600521,-0.336991,0,0,4.08299,30.0578,6.6974,59.9436,10.481,89.4369,
-0.0600534,-0.340991,0,0,4.02225,30.0661,6.63671,59.952,10.4505,89.4419,
-0.0610556,-0.34799,0,0,3.96159,30.0735,6.57615,59.9593,10.4041,89.1736,
-0.0610578,-0.35499,0,0,3.87129,30.0844,6.48595,59.9702,10.409,89.1719,
-0.0630628,-0.369989,0,0,3.81066,30.0925,6.42845,59.7135,10.4149,89.1712,
-0.0630655,-0.377989,0,0,3.72103,30.1032,6.38862,59.7188,10.4262,89.1685,
-0.0630687,-0.386989,0,0,3.66292,30.1103,6.36456,59.7221,10.4371,89.1664,
-0.0640719,-0.395988,0,0,3.60555,30.1172,6.34212,59.7252,10.4505,89.164,
-0.064076,-0.406988,0,0,3.52084,30.1276,6.31068,59.7298,10.4738,89.1601,
-0.063079,-0.414988,0,0,3.46659,30.1344,6.29291,59.7326,10.4935,89.1571,
-0.0640876,-0.436987,0,0,3.38859,30.1435,6.27213,59.7353,10.5315,89.1507,
-0.0640924,-0.448987,0,0,3.33914,30.149,6.26208,59.7366,10.5619,89.1457,
-0.0650983,-0.462986,0,0,3.29107,30.1545,6.25461,59.7376,10.5962,89.1403,
-0.0641052,-0.478986,0,0,3.2226,30.1621,6.2486,59.7383,10.6543,89.1311,
-0.0651137,-0.497985,0,0,3.17968,30.1673,6.24941,59.7388,10.7,89.1245,
-0.0651202,-0.511985,0,0,3.13896,30.1714,6.25347,59.7379,10.7501,89.1166,
-0.0661312,-0.534984,0,0,3.08203,30.1773,6.26632,59.7362,10.8346,89.1037,
-0.0651366,-0.545984,0,0,3.04618,30.1802,6.27817,59.7339,10.8954,89.0938,
-0.0661479,-0.567983,0,0,3.01322,30.1828,6.29494,59.7311,10.9633,89.0831,
-0.0671601,-0.590982,0,0,2.96782,30.1871,6.32659,59.7269,11.0741,89.0666,
-0.0661666,-0.602982,0,0,2.93981,30.1896,6.35122,59.7236,11.1528,89.0549,
-0.0671796,-0.625981,0,0,2.91496,30.1908,6.38116,59.7188,11.239,89.0414,
-0.067193,-0.64898,0,0,2.88178,30.1924,6.43266,59.7111,11.3774,89.0203,
-0.0682057,-0.669979,0,0,2.86273,30.1933,6.47229,59.7056,11.4773,89.0054,
-0.0692156,-0.685978,0,0,2.84522,30.1931,6.5147,59.6988,11.5813,88.989,
-0.0692257,-0.701978,0,0,2.82086,30.1932,6.58189,59.6888,11.7425,88.9644,
-0.0692368,-0.718977,0,0,2.7789,29.8709,6.58867,59.3612,11.7994,88.629,
-0.0702501,-0.738976,0,0,2.76792,29.8723,6.65105,59.0792,11.9196,88.613,
-0.0702576,-0.749976,0,0,2.8002,29.6042,6.83585,59.0544,12.1045,88.5881,
-0.069259,-0.751976,0,0,2.85796,29.5973,6.96106,59.037,12.2102,88.3484,
-0.070268,-0.764975,0,0,2.94904,29.5875,7.15543,59.0112,12.4884,88.306,
-0.0722764,-0.776974,0,0,3.00998,29.5802,7.28636,58.993,12.6762,88.2765,
-0.0722743,-0.773974,0,0,3.0692,29.5738,7.41519,58.9758,12.8615,88.2482,
-0.073275,-0.774974,0,0,3.1562,29.5637,7.60708,58.9494,13.1385,88.205,
-0.0742778,-0.778974,0,0,3.21295,29.5573,7.73403,58.9321,13.3224,88.1764,
-0.0752785,-0.779973,0,0,3.26792,29.5508,7.85924,58.9148,13.5047,88.1478,
-0.0752728,-0.771973,0,0,3.34741,29.5418,8.04336,58.8895,13.7737,88.1058,
-0.0762777,-0.778973,0,0,3.39946,29.5353,8.16574,58.8721,13.9531,88.0771,
-0.0772763,-0.776973,0,0,3.47539,29.5271,8.34717,58.8475,14.2202,88.0356,
-0.0782784,-0.779972,0,0,3.5239,29.5206,8.46614,58.8301,14.3963,88.0069,
-0.0792741,-0.773972,0,0,3.59386,29.5125,8.64124,58.8056,14.6568,87.9656,
-0.0802741,-0.773972,0,0,3.6379,29.5071,8.7552,58.7894,14.8275,87.9381,
-0.0812719,-0.770971,0,0,3.67912,29.5017,8.86603,58.7733,14.9948,87.9109,
-0.0822642,-0.759971,0,0,3.75682,29.2168,9.02564,58.7505,15.2381,87.8715,
-0.0832621,-0.756971,0,0,3.85878,29.2021,9.12756,58.7358,15.3955,87.8459,
-0.0842545,-0.745971,0,0,4.0047,29.1799,9.26577,58.4889,15.6236,87.9959,
-0.0842484,-0.736972,0,0,4.09692,29.1658,9.41201,58.4641,15.7247,87.9802,
-0.0842417,-0.726972,0,0,4.18545,29.152,9.55377,58.4398,15.8219,87.9649,
-0.0852292,-0.707972,0,0,4.31081,29.1326,9.75729,58.405,15.9599,87.9431,
-0.0842158,-0.686974,0,0,4.38635,29.1211,9.88305,58.3835,16.0433,87.9302,
-0.084207,-0.672974,0,0,4.45689,29.109,10.0029,58.3617,16.1218,87.9167,
-0.0841949,-0.652975,0,0,4.55444,29.0922,10.1724,58.3307,16.2309,87.8978,
-0.0841854,-0.636976,0,0,4.61334,29.0822,10.2779,58.3115,16.2973,87.8865,
-0.0831762,-0.620976,0,0,4.66746,29.0728,10.3774,58.2931,16.3586,87.8757,
-0.0831684,-0.606977,0,0,4.79152,29.3338,10.5786,58.5389,16.4953,88.1345,
-0.0831618,-0.594977,0,0,4.83776,29.3262,10.6685,58.5226,16.5485,88.1256,
-0.0821547,-0.581978,0,0,4.88041,29.3189,10.7538,58.507,16.598,88.1171,
-0.0821495,-0.571979,0,0,4.94015,29.3099,10.8768,58.4855,16.6681,88.1062,
-0.0821448,-0.562979,0,0,4.9762,29.3032,10.9541,58.4706,16.7109,88.0983,
-0.0811402,-0.553979,0,0,5.00993,29.2979,11.0285,58.4572,16.7512,88.0917,
-0.0821382,-0.549979,0,0,5.04249,29.2926,11.1015,58.444,16.7905,88.0852,
-0.0811317,-0.53698,0,0,5.08608,29.2853,11.2044,58.425,16.8437,88.0762,
-0.0811287,-0.53098,0,0,5.11278,29.2806,11.2701,58.4126,16.8768,88.0704,
-0.0811244,-0.521981,0,0,5.14936,29.274,11.3643,58.3946,16.9228,88.062,
-0.0801201,-0.512981,0,0,5.17171,29.2699,11.4243,58.3831,16.9513,88.0568,
-0.0801187,-0.509981,0,0,5.19291,29.2659,11.483,58.3717,16.9787,88.0517,
-0.0801169,-0.505982,0,0,5.18542,29.0422,11.5564,58.5466,17.0046,88.0477,
-0.0801141,-0.499982,0,0,5.26759,29.0257,11.5925,58.5393,17.0406,88.0405,
-0.0801123,-0.495982,0,0,5.32061,29.0149,11.615,58.5347,17.0631,88.0358,
-0.08111,-0.490982,0,0,5.39672,28.9999,11.6458,58.5288,17.0938,88.03,
-0.0811065,-0.482982,0,0,5.44339,28.9907,11.6627,58.5256,17.1089,88.0126,
-0.0801034,-0.475983,0,0,5.48712,28.9818,11.6771,58.5225,17.1254,88.0092,
-0.0811029,-0.474982,0,0,5.61079,29.2417,11.7485,58.7929,17.2009,88.2788,
-0.0811012,-0.470983,0,0,5.65123,29.234,11.76,58.791,17.2145,88.2765,
-0.0810991,-0.465983,0,0,5.70926,29.2228,11.775,58.7884,17.2327,88.2733,
-0.0810978,-0.462983,0,0,5.74654,29.2154,11.7837,58.7868,17.2436,88.2713,
-0.0820965,-0.459983,0,0,5.78176,29.2082,11.7906,58.7853,17.2526,88.2694,
-0.0810928,-0.450983,0,0,5.82985,29.199,11.7969,58.7844,17.262,88.268,
-0.0810923,-0.449983,0,0,5.86065,29.1922,11.8,58.7832,17.2672,88.2664,
-0.0810919,-0.448983,0,0,5.89146,29.1865,11.8031,58.7831,17.2724,88.2658,
-0.0820911,-0.446983,0,0,5.9361,29.1775,11.8063,58.7824,17.2789,88.2645,
-0.0820895,-0.442983,0,0,5.9629,29.1721,11.8058,58.7824,17.2804,88.2642,
-0.082087,-0.436984,0,0,6.00035,29.1647,11.8027,58.7832,17.2803,88.2645,
-0.0820858,-0.433984,0,0,6.02336,29.1597,11.799,58.7836,17.2786,88.2644,
-0.0820847,-0.430984,0,0,6.04531,29.1548,11.7943,58.784,17.2759,88.2645,
-0.0820827,-0.425984,0,0,6.07621,29.1492,11.7856,58.7863,17.2702,88.2663,
-0.0820819,-0.423984,0,0,6.09521,29.1446,11.7785,58.787,17.265,88.2666,
