time_step,RV_id,RV_s,RV_d,RV_speed,HV_s,HV_d,HV_speed,ref_vel,RV_in_HV_lane,RV_in_L0_zone,RV_in_L1_zone,RV_in_L2_zone,lane,state
2363,3,2464.16,6.11767,15.9178,2586.19,9.89166,21.9116,49.056,0,0,0,0,2,2
2363,4,2524.17,2.50681,16.8001,2586.19,9.89166,21.9116,49.056,0,0,0,0,2,2
2363,5,2470.96,10.1153,18.9045,2586.19,9.89166,21.9116,49.056,0,0,0,0,2,2
2363,6,2435.96,5.72529,15.6611,2586.19,9.89166,21.9116,49.056,0,0,0,0,2,2
2363,7,2438.81,1.85994,12.638,2586.19,9.89166,21.9116,49.056,0,0,0,0,2,2
2363,8,2422.91,1.19082,19.5798,2586.19,9.89166,21.9116,49.056,0,0,0,0,2,2
2363,9,2496.55,9.97089,19.9842,2586.19,9.89166,21.9116,49.056,0,0,0,0,2,2
2363,10,2414.31,5.64272,18.7068,2586.19,9.89166,21.9116,49.056,0,0,0,0,2,2
2363,11,2719.85,1.87853,15.6736,2586.19,9.89166,21.9116,49.056,0,0,0,0,2,2
2364,0,2504.91,1.94146,17.073,2586.45,9.88687,21.5434,49.056,0,0,0,0,2,2
2364,1,2534.89,10.2535,18.973,2586.45,9.88687,21.5434,49.056,0,0,0,0,2,2
2364,2,2479.61,2.03743,19.6736,2586.45,9.88687,21.5434,49.056,0,0,0,0,2,2
2364,3,2464.8,6.11379,15.9184,2586.45,9.88687,21.5434,49.056,0,0,0,0,2,2
2364,4,2524.84,2.51313,16.7998,2586.45,9.88687,21.5434,49.056,0,0,0,0,2,2
2364,5,2471.8,10.1057,18.9936,2586.45,9.88687,21.5434,49.056,0,0,0,0,2,2
2364,6,2436.63,5.7444,15.8684,2586.45,9.88687,21.5434,49.056,0,0,0,0,2,2
2364,7,2439.55,1.89142,12.8761,2586.45,9.88687,21.5434,49.056,0,0,0,0,2,2
2364,8,2423.11,1.17918,18.9857,2586.45,9.88687,21.5434,49.056,0,0,0,0,2,2
2364,9,2497.35,9.96935,19.9842,2586.45,9.88687,21.5434,49.056,0,0,0,0,2,2
2364,10,2414.51,5.5934,18.1387,2586.45,9.88687,21.5434,49.056,0,0,0,0,2,2
2364,11,2720.48,1.86633,15.6734,2586.45,9.88687,21.5434,49.056,0,0,0,0,2,2
2365,0,2506.11,1.94562,17.0747,2586.83,9.88323,21.3549,49.056,0,0,0,0,2,2
2365,1,2536.03,10.2447,18.9728,2586.83,9.88323,21.3549,49.056,0,0,0,0,2,2
2365,2,2480.83,2.02623,19.7199,2586.83,9.88323,21.3549,49.056,0,0,0,0,2,2
2365,3,2465.75,6.11074,15.9188,2586.83,9.88323,21.3549,49.056,0,0,0,0,2,2
2365,4,2525.85,2.51518,16.7996,2586.83,9.88323,21.3549,49.056,0,0,0,0,2,2
2365,5,2473,10.099,19.0513,2586.83,9.88323,21.3549,49.056,0,0,0,0,2,2
2365,6,2437.87,5.76265,16.0027,2586.83,9.88323,21.3549,49.056,0,0,0,0,2,2
2365,7,2440.47,1.9114,13.0341,2586.83,9.88323,21.3549,49.056,0,0,0,0,2,2
2365,8,2423.86,1.17575,18.5956,2586.83,9.88323,21.3549,49.056,0,0,0,0,2,2
2365,9,2498.54,9.96863,19.9842,2586.83,9.88323,21.3549,49.056,0,0,0,0,2,2
2365,10,2415.21,5.56534,17.7538,2586.83,9.88323,21.3549,49.056,0,0,0,0,2,2
2365,11,2721.42,1.85942,15.6732,2586.83,9.88323,21.3549,49.056,0,0,0,0,2,2
2366,0,2506.58,1.94772,17.0766,2587.09,9.87452,21.4177,49.056,0,0,0,0,2,2
2366,1,2536.79,10.2303,18.9724,2587.09,9.87452,21.4177,49.056,0,0,0,0,2,2
2366,2,2481.69,2.01019,19.7875,2587.09,9.87452,21.4177,49.056,0,0,0,0,2,2
2366,3,2466.39,6.10546,15.9194,2587.09,9.87452,21.4177,49.056,0,0,0,0,2,2
2366,4,2526.52,2.51551,16.7993,2587.09,9.87452,21.4177,49.056,0,0,0,0,2,2
2366,5,2473.85,10.0888,19.1354,2587.09,9.87452,21.4177,49.056,0,0,0,0,2,2
2366,6,2438.49,5.77912,16.1983,2587.09,9.87452,21.4177,49.056,0,0,0,0,2,2
2366,7,2441.23,1.94042,13.2698,2587.09,9.87452,21.4177,49.056,0,0,0,0,2,2
2366,8,2424.04,1.17617,18.019,2587.09,9.87452,21.4177,49.056,0,0,0,0,2,2
2366,9,2499.34,9.96755,19.9842,2587.09,9.87452,21.4177,49.056,0,0,0,0,2,2
2366,10,2415.36,5.52977,17.1797,2587.09,9.87452,21.4177,49.056,0,0,0,0,2,2
2366,11,2722.04,1.85014,15.673,2587.09,9.87452,21.4177,49.056,0,0,0,0,2,2
2367,0,2507.81,1.94768,17.078,2587.46,9.86855,21.1846,49.056,0,0,0,0,2,2
2367,1,2537.93,10.2197,18.9722,2587.46,9.86855,21.1846,49.056,0,0,0,0,2,2
2367,2,2482.92,2.0001,19.8313,2587.46,9.86855,21.1846,49.056,0,0,0,0,2,2
2367,3,2467.35,6.10149,15.9198,2587.46,9.86855,21.1846,49.056,0,0,0,0,2,2
2367,4,2527.53,2.51407,16.7992,2587.46,9.86855,21.1846,49.056,0,0,0,0,2,2
2367,5,2475.05,10.0821,19.1898,2587.46,9.86855,21.1846,49.056,0,0,0,0,2,2
2367,6,2439.79,5.79598,16.3249,2587.46,9.86855,21.1846,49.056,0,0,0,0,2,2
2367,7,2442.18,1.95884,13.4261,2587.46,9.86855,21.1846,49.056,0,0,0,0,2,2
2367,8,2424.75,1.17982,17.6397,2587.46,9.86855,21.1846,49.056,0,0,0,0,2,2
2367,9,2500.54,9.96729,19.9842,2587.46,9.86855,21.1846,49.056,0,0,0,0,2,2
2367,10,2416.01,5.51002,16.8019,2587.46,9.86855,21.1846,49.056,0,0,0,0,2,2
2367,11,2722.98,1.84469,15.6729,2587.46,9.86855,21.1846,49.056,0,0,0,0,2,2
2368,0,2508.35,1.94422,17.0803,2587.7,9.86156,20.3986,49.056,0,0,0,0,2,2
2368,1,2538.68,10.2027,18.9719,2587.7,9.86156,20.3986,49.056,0,0,0,0,2,2
2368,2,2483.77,1.98586,19.895,2587.7,9.86156,20.3986,49.056,0,0,0,0,2,2
2368,3,2467.98,6.09521,15.9204,2587.7,9.86156,20.3986,49.056,0,0,0,0,2,2
2368,4,2528.2,2.50913,16.7989,2587.7,9.86156,20.3986,49.056,0,0,0,0,2,2
2368,5,2475.89,10.072,19.2691,2587.7,9.86156,20.3986,49.056,0,0,0,0,2,2
2368,6,2440.38,5.81258,16.5093,2587.7,9.86156,20.3986,49.056,0,0,0,0,2,2
2368,7,2442.94,1.98501,13.6583,2587.7,9.86156,20.3986,49.056,0,0,0,0,2,2
2368,8,2424.9,1.18973,17.0776,2587.7,9.86156,20.3986,49.056,0,0,0,0,2,2
2368,9,2501.34,9.96691,19.9843,2587.7,9.86156,20.3986,49.056,0,0,0,0,2,2
2368,10,2416.14,5.48547,16.2436,2587.7,9.86156,20.3986,49.056,0,0,0,0,2,2
2368,11,2723.61,1.83762,15.6728,2587.7,9.86156,20.3986,49.056,0,0,0,0,2,2
2369,0,2509.53,1.93745,17.0817,2588.06,9.85703,20.1698,49.056,0,0,0,0,2,2
2369,1,2539.82,10.1907,18.9717,2588.06,9.85703,20.1698,49.056,0,0,0,0,2,2
2369,2,2485.01,1.97695,19.9364,2588.06,9.85703,20.1698,49.056,0,0,0,0,2,2
2369,3,2468.94,6.09061,15.9208,2588.06,9.85703,20.1698,49.056,0,0,0,0,2,2
2369,4,2529.21,2.50438,16.7987,2588.06,9.85703,20.1698,49.056,0,0,0,0,2,2
2369,5,2477.1,10.0652,19.3205,2588.06,9.85703,20.1698,49.056,0,0,0,0,2,2
2369,6,2441.64,5.83953,16.6287,2588.06,9.85703,20.1698,49.056,0,0,0,0,2,2
2369,7,2443.91,2.00141,13.8091,2588.06,9.85703,20.1698,49.056,0,0,0,0,2,2
2369,8,2425.56,1.1989,16.7069,2588.06,9.85703,20.1698,49.056,0,0,0,0,2,2
2369,9,2502.54,9.96665,19.9843,2588.06,9.85703,20.1698,49.056,0,0,0,0,2,2
2369,10,2416.75,5.47224,15.8766,2588.06,9.85703,20.1698,49.056,0,0,0,0,2,2
2369,11,2724.55,1.83388,15.6727,2588.06,9.85703,20.1698,49.056,0,0,0,0,2,2
2370,0,2510.02,1.9279,17.084,2588.3,9.84792,20.1654,49.056,0,0,0,0,2,2
2370,1,2540.58,10.1712,18.9714,2588.3,9.84792,20.1654,49.056,0,0,0,0,2,2
2370,2,2485.86,1.96444,19.9966,2588.3,9.84792,20.1654,49.056,0,0,0,0,2,2
2370,3,2469.58,6.08372,15.9215,2588.3,9.84792,20.1654,49.056,0,0,0,0,2,2
2370,4,2529.88,2.4947,16.7984,2588.3,9.84792,20.1654,49.056,0,0,0,0,2,2
2370,5,2477.94,10.0563,19.3953,2588.3,9.84792,20.1654,49.056,0,0,0,0,2,2
2370,6,2442.28,5.86476,16.8025,2588.3,9.84792,20.1654,49.056,0,0,0,0,2,2
2370,7,2444.68,2.02496,14.0287,2588.3,9.84792,20.1654,49.056,0,0,0,0,2,2
2370,8,2425.69,1.21573,16.1565,2588.3,9.84792,20.1654,49.056,0,0,0,0,2,2
2370,9,2503.34,9.96719,19.9843,2588.3,9.84792,20.1654,49.056,0,0,0,0,2,2
2370,10,2416.85,5.4567,15.3333,2588.3,9.84792,20.1654,49.056,0,0,0,0,2,2
2370,11,2725.18,1.82949,15.6726,2588.3,9.84792,20.1654,49.056,0,0,0,0,2,2
2371,0,2511.06,1.97729,17.0855,2588.64,9.84238,19.8195,49.056,0,0,0,0,2,2
2371,1,2541.72,10.1574,18.9713,2588.64,9.84238,19.8195,49.056,0,0,0,0,2,2
2371,2,2487.1,1.95678,20.0356,2588.64,9.84238,19.8195,49.056,0,0,0,0,2,2
2371,3,2470.53,6.07913,15.9219,2588.64,9.84238,19.8195,49.056,0,0,0,0,2,2
2371,4,2530.89,2.48698,16.7983,2588.64,9.84238,19.8195,49.056,0,0,0,0,2,2
2371,5,2479.15,10.0507,19.4438,2588.64,9.84238,19.8195,49.056,0,0,0,0,2,2
2371,6,2443.58,5.8901,16.9151,2588.64,9.84238,19.8195,49.056,0,0,0,0,2,2
2371,7,2445.66,2.03963,14.171,2588.64,9.84238,19.8195,49.056,0,0,0,0,2,2
2371,8,2426.3,1.22896,15.793,2588.64,9.84238,19.8195,49.056,0,0,0,0,2,2
2371,9,2504.54,9.96755,19.9843,2588.64,9.84238,19.8195,49.056,0,0,0,0,2,2
2371,10,2417.42,5.44874,14.9753,2588.64,9.84238,19.8195,49.056,0,0,0,0,2,2
2371,11,2726.12,1.82745,15.6725,2588.64,9.84238,19.8195,49.056,0,0,0,0,2,2
2372,0,2511.56,2.03716,17.0877,2588.88,9.83534,19.1551,49.056,0,0,0,0,2,2
2372,1,2542.48,10.1352,18.9711,2588.88,9.83534,19.1551,49.056,0,0,0,0,2,2
2372,2,2487.96,1.94623,20.0925,2588.88,9.83534,19.1551,49.056,0,0,0,0,2,2
2372,3,2471.17,6.07224,15.9226,2588.88,9.83534,19.1551,49.056,0,0,0,0,2,2
2372,4,2531.56,2.47304,16.798,2588.88,9.83534,19.1551,49.056,0,0,0,0,2,2
2372,5,2480,10.0426,19.5144,2588.88,9.83534,19.1551,49.056,0,0,0,0,2,2
2372,6,2444.23,5.91318,17.079,2588.88,9.83534,19.1551,49.056,0,0,0,0,2,2
2372,7,2446.43,2.0601,14.3783,2588.88,9.83534,19.1551,49.056,0,0,0,0,2,2
2372,8,2426.4,1.25108,15.253,2588.88,9.83534,19.1551,49.056,0,0,0,0,2,2
2372,9,2505.34,9.96725,19.9839,2588.88,9.83534,19.1551,49.056,0,0,0,0,2,2
2372,10,2417.5,5.44017,14.4439,2588.88,9.83534,19.1551,49.056,0,0,0,0,2,2
2372,11,2726.75,1.8255,15.6724,2588.88,9.83534,19.1551,49.056,0,0,0,0,2,2
2373,0,2512.76,2.0942,17.0892,2589.2,9.83051,18.5941,49.056,0,0,0,0,2,2
2373,1,2543.62,10.1197,18.9709,2589.2,9.83051,18.5941,49.056,0,0,0,0,2,2
2373,2,2489.2,1.9399,20.1293,2589.2,9.83051,18.5941,49.056,0,0,0,0,2,2
2373,3,2472.13,6.06764,15.9231,2589.2,9.83051,18.5941,49.056,0,0,0,0,2,2
2373,4,2532.57,2.46235,16.7978,2589.2,9.83051,18.5941,49.056,0,0,0,0,2,2
2373,5,2481.21,10.0376,19.5601,2589.2,9.83051,18.5941,49.056,0,0,0,0,2,2
2373,6,2445.54,5.93488,17.1851,2589.2,9.83051,18.5941,49.056,0,0,0,0,2,2
2373,7,2447.42,2.07281,14.5125,2589.2,9.83051,18.5941,49.056,0,0,0,0,2,2
2373,8,2426.96,1.26725,14.8962,2589.2,9.83051,18.5941,49.056,0,0,0,0,2,2
2373,9,2506.54,9.96529,19.9835,2589.2,9.83051,18.5941,49.056,0,0,0,0,2,2
2373,10,2418.02,5.43615,14.0923,2589.2,9.83051,18.5941,49.056,0,0,0,0,2,2
2373,11,2727.69,1.82494,15.6724,2589.2,9.83051,18.5941,49.056,0,0,0,0,2,2
2374,0,2513.25,2.14614,17.0913,2589.42,9.82372,18.3561,49.056,0,0,0,0,2,2
2374,1,2544.37,10.095,18.9708,2589.42,9.82372,18.3561,49.056,0,0,0,0,2,2
2374,2,2490.06,1.93146,20.183,2589.42,9.82372,18.3561,49.056,0,0,0,0,2,2
2374,3,2472.77,6.06075,15.9238,2589.42,9.82372,18.3561,49.056,0,0,0,0,2,2
2374,4,2533.24,2.44444,16.7976,2589.42,9.82372,18.3561,49.056,0,0,0,0,2,2
2374,5,2482.06,10.0302,19.6267,2589.42,9.82372,18.3561,49.056,0,0,0,0,2,2
2374,6,2446.18,5.95522,17.3397,2589.42,9.82372,18.3561,49.056,0,0,0,0,2,2
2374,7,2448.2,2.0905,14.7082,2589.42,9.82372,18.3561,49.056,0,0,0,0,2,2
2374,8,2427.04,1.29303,14.3661,2589.42,9.82372,18.3561,49.056,0,0,0,0,2,2
2374,9,2507.34,9.95888,19.9831,2589.42,9.82372,18.3561,49.056,0,0,0,0,2,2
2374,10,2418.42,5.43297,13.9413,2589.42,9.82372,18.3561,49.056,0,0,0,0,2,2
2374,11,2728.31,1.82543,15.6724,2589.42,9.82372,18.3561,49.056,0,0,0,0,2,2
2375,0,2514.48,2.19702,17.0926,2589.74,9.82016,17.584,49.056,0,0,0,0,2,2
2375,1,2545.51,10.0778,18.9707,2589.74,9.82016,17.584,49.056,0,0,0,0,2,2
2375,2,2491.31,1.92646,20.2178,2589.74,9.82016,17.584,49.056,0,0,0,0,2,2
2375,3,2473.72,6.05615,15.9243,2589.74,9.82016,17.584,49.056,0,0,0,0,2,2
2375,4,2534.25,2.43127,16.7974,2589.74,9.82016,17.584,49.056,0,0,0,0,2,2
2375,5,2483.28,10.0255,19.6698,2589.74,9.82016,17.584,49.056,0,0,0,0,2,2
2375,6,2447.53,5.97485,17.4397,2589.74,9.82016,17.584,49.056,0,0,0,0,2,2
2375,7,2449.2,2.10148,14.8349,2589.74,9.82016,17.584,49.056,0,0,0,0,2,2
2375,8,2427.55,1.31123,14.0159,2589.74,9.82016,17.584,49.056,0,0,0,0,2,2
2375,9,2508.54,9.95206,19.9828,2589.74,9.82016,17.584,49.056,0,0,0,0,2,2
2375,10,2419.41,5.43235,14.0918,2589.74,9.82016,17.584,49.056,0,0,0,0,2,2
2375,11,2729.25,1.82633,15.6724,2589.74,9.82016,17.584,49.056,0,0,0,0,2,2
2376,0,2514.96,2.2399,17.0947,2589.95,9.8151,17.1036,49.056,0,0,0,0,2,2
2376,1,2546.27,10.0508,18.9706,2589.95,9.8151,17.1036,49.056,0,0,0,0,2,2
2376,2,2492.16,1.92013,20.2684,2589.95,9.8151,17.1036,49.056,0,0,0,0,2,2
2376,3,2474.35,6.04959,15.925,2589.95,9.8151,17.1036,49.056,0,0,0,0,2,2
2376,4,2534.92,2.40962,16.7971,2589.95,9.8151,17.1036,49.056,0,0,0,0,2,2
2376,5,2484.13,10.019,19.7326,2589.95,9.8151,17.1036,49.056,0,0,0,0,2,2
2376,6,2448.16,5.99185,17.5855,2589.95,9.8151,17.1036,49.056,0,0,0,0,2,2
2376,7,2449.98,2.11661,15.0195,2589.95,9.8151,17.1036,49.056,0,0,0,0,2,2
2376,8,2427.6,1.3398,13.4955,2589.95,9.8151,17.1036,49.056,0,0,0,0,2,2
2376,9,2509.33,9.9377,19.9826,2589.95,9.8151,17.1036,49.056,0,0,0,0,2,2
2376,10,2420.19,5.43327,14.3149,2589.95,9.8151,17.1036,49.056,0,0,0,0,2,2
2376,11,2729.88,1.82902,15.6724,2589.95,9.8151,17.1036,49.056,0,0,0,0,2,2
2377,0,2516.21,2.28345,17.096,2590.24,9.81094,16.8705,49.056,0,0,0,0,2,2
2377,1,2547.32,10.0335,18.9706,2590.24,9.81094,16.8705,49.056,0,0,0,0,2,2
2377,2,2493.41,1.91668,20.3013,2590.24,9.81094,16.8705,49.056,0,0,0,0,2,2
2377,3,2475.31,6.0461,15.9255,2590.24,9.81094,16.8705,49.056,0,0,0,0,2,2
2377,4,2535.93,2.3942,16.797,2590.24,9.81094,16.8705,49.056,0,0,0,0,2,2
2377,5,2485.35,10.0147,19.7733,2590.24,9.81094,16.8705,49.056,0,0,0,0,2,2
2377,6,2449.54,6.00891,17.6798,2590.24,9.81094,16.8705,49.056,0,0,0,0,2,2
2377,7,2451,2.12564,15.139,2590.24,9.81094,16.8705,49.056,0,0,0,0,2,2
2377,8,2428.07,1.35924,13.1518,2590.24,9.81094,16.8705,49.056,0,0,0,0,2,2
2377,9,2510.53,9.92494,19.9825,2590.24,9.81094,16.8705,49.056,0,0,0,0,2,2
2377,10,2421.2,5.43523,14.4631,2590.24,9.81094,16.8705,49.056,0,0,0,0,2,2
2377,11,2730.82,1.83138,15.6724,2590.24,9.81094,16.8705,49.056,0,0,0,0,2,2
2378,0,2516.74,2.32084,17.0978,2590.43,9.80273,16.9826,49.056,0,0,0,0,2,2
2378,1,2547.83,10.0427,18.9706,2590.43,9.80273,16.9826,49.056,0,0,0,0,2,2
2378,2,2494.27,1.91254,20.3491,2590.43,9.80273,16.9826,49.056,0,0,0,0,2,2
2378,3,2475.95,6.04086,15.9262,2590.43,9.80273,16.9826,49.056,0,0,0,0,2,2
2378,4,2536.6,2.36959,16.7967,2590.43,9.80273,16.9826,49.056,0,0,0,0,2,2
2378,5,2486.2,10.009,19.8326,2590.43,9.80273,16.9826,49.056,0,0,0,0,2,2
2378,6,2450.21,6.02381,17.8172,2590.43,9.80273,16.9826,49.056,0,0,0,0,2,2
2378,7,2451.77,2.1379,15.3132,2590.43,9.80273,16.9826,49.056,0,0,0,0,2,2
2378,8,2428.1,1.38919,12.641,2590.43,9.80273,16.9826,49.056,0,0,0,0,2,2
2378,9,2511.33,9.90085,19.9824,2590.43,9.80273,16.9826,49.056,0,0,0,0,2,2
2378,10,2421.99,5.4401,14.6845,2590.43,9.80273,16.9826,49.056,0,0,0,0,2,2
2378,11,2731.45,1.83602,15.6724,2590.43,9.80273,16.9826,49.056,0,0,0,0,2,2
2379,0,2517.96,2.35484,17.099,2590.7,9.79748,16.4392,49.056,0,0,0,0,2,2
2379,1,2548.97,10.048,18.9705,2590.7,9.79748,16.4392,49.056,0,0,0,0,2,2
2379,2,2495.52,1.91004,20.38,2590.7,9.79748,16.4392,49.056,0,0,0,0,2,2
2379,3,2476.9,6.03737,15.9268,2590.7,9.79748,16.4392,49.056,0,0,0,0,2,2
2379,4,2537.61,2.35191,16.7965,2590.7,9.79748,16.4392,49.056,0,0,0,0,2,2
2379,5,2487.43,10.0055,19.871,2590.7,9.79748,16.4392,49.056,0,0,0,0,2,2
2379,6,2451.58,6.03765,17.9061,2590.7,9.79748,16.4392,49.056,0,0,0,0,2,2
2379,7,2452.8,2.14511,15.426,2590.7,9.79748,16.4392,49.056,0,0,0,0,2,2
2379,8,2428.52,1.40963,12.3037,2590.7,9.79748,16.4392,49.056,0,0,0,0,2,2
2379,9,2512.53,9.88145,19.9823,2590.7,9.79748,16.4392,49.056,0,0,0,0,2,2
2379,10,2423.02,5.44464,14.8298,2590.7,9.79748,16.4392,49.056,0,0,0,0,2,2
2379,11,2732.39,1.83985,15.6725,2590.7,9.79748,16.4392,49.056,0,0,0,0,2,2
2380,0,2518.43,2.38243,17.1007,2590.89,9.79142,15.6496,49.056,0,0,0,0,2,2
2380,1,2549.73,10.055,18.9706,2590.89,9.79142,15.6496,49.056,0,0,0,0,2,2
2380,2,2496.38,1.90746,20.4252,2590.89,9.79142,15.6496,49.056,0,0,0,0,2,2
2380,3,2477.54,6.03237,15.9275,2590.89,9.79142,15.6496,49.056,0,0,0,0,2,2
2380,4,2538.28,2.32357,16.7963,2590.89,9.79142,15.6496,49.056,0,0,0,0,2,2
2380,5,2488.28,10.0006,19.9269,2590.89,9.79142,15.6496,49.056,0,0,0,0,2,2
2380,6,2452.2,6.04883,18.0356,2590.89,9.79142,15.6496,49.056,0,0,0,0,2,2
2380,7,2453.58,2.15466,15.5903,2590.89,9.79142,15.6496,49.056,0,0,0,0,2,2
2380,8,2428.52,1.44073,11.8023,2590.89,9.79142,15.6496,49.056,0,0,0,0,2,2
2380,9,2513.26,9.85004,19.9823,2590.89,9.79142,15.6496,49.056,0,0,0,0,2,2
2380,10,2423.82,5.45362,15.0415,2590.89,9.79142,15.6496,49.056,0,0,0,0,2,2
2380,11,2733.02,1.84644,15.6726,2590.89,9.79142,15.6496,49.056,0,0,0,0,2,2
2381,0,2519.62,2.40742,17.1018,2591.15,9.78579,15.6226,49.056,0,0,0,0,2,2
2381,1,2550.86,10.0591,18.9706,2591.15,9.78579,15.6226,49.056,0,0,0,0,2,2
2381,2,2497.64,1.90652,20.4544,2591.15,9.78579,15.6226,49.056,0,0,0,0,2,2
2381,3,2478.5,6.02934,15.9281,2591.15,9.78579,15.6226,49.056,0,0,0,0,2,2
2381,4,2539.28,2.30388,16.7961,2591.15,9.78579,15.6226,49.056,0,0,0,0,2,2
2381,5,2489.51,9.99743,19.9631,2591.15,9.78579,15.6226,49.056,0,0,0,0,2,2
2381,6,2453.52,6.05943,18.1195,2591.15,9.78579,15.6226,49.056,0,0,0,0,2,2
2381,7,2454.62,2.16029,15.6968,2591.15,9.78579,15.6226,49.056,0,0,0,0,2,2
2381,8,2428.9,1.4617,11.4712,2591.15,9.78579,15.6226,49.056,0,0,0,0,2,2
2381,9,2513.62,9.89691,19.9823,2591.15,9.78579,15.6226,49.056,0,0,0,0,2,2
2381,10,2424.86,5.46083,15.1786,2591.15,9.78579,15.6226,49.056,0,0,0,0,2,2
2381,11,2733.96,1.85173,15.6727,2591.15,9.78579,15.6226,49.056,0,0,0,0,2,2
2382,0,2520.14,2.43023,17.1034,2591.32,9.77785,15.2991,49.056,0,0,0,0,2,2
2382,1,2551.62,10.0643,18.9707,2591.32,9.77785,15.2991,49.056,0,0,0,0,2,2
2382,2,2498.3,1.90587,20.2972,2591.32,9.77785,15.2991,49.056,0,0,0,0,2,2
2382,3,2479.14,6.02481,15.9289,2591.32,9.77785,15.2991,49.056,0,0,0,0,2,2
2382,4,2539.96,2.27257,16.7958,2591.32,9.77785,15.2991,49.056,0,0,0,0,2,2
2382,5,2490.36,9.99326,20.0158,2591.32,9.77785,15.2991,49.056,0,0,0,0,2,2
2382,6,2454.2,6.06902,18.2416,2591.32,9.77785,15.2991,49.056,0,0,0,0,2,2
2382,7,2455.4,2.16742,15.8518,2591.32,9.77785,15.2991,49.056,0,0,0,0,2,2
2382,8,2428.88,1.49301,10.9791,2591.32,9.77785,15.2991,49.056,0,0,0,0,2,2
2382,9,2514.42,9.96187,19.9823,2591.32,9.77785,15.2991,49.056,0,0,0,0,2,2
2382,10,2425.66,5.47355,15.3786,2591.32,9.77785,15.2991,49.056,0,0,0,0,2,2
2382,11,2734.58,1.86053,15.6728,2591.32,9.77785,15.2991,49.056,0,0,0,0,2,2
2383,0,2521.35,2.44958,17.1044,2591.58,9.77379,14.5,49.056,0,0,0,0,2,2
2383,1,2552.76,10.0671,18.9708,2591.58,9.77379,14.5,49.056,0,0,0,0,2,2
2383,2,2499.14,1.90608,19.9095,2591.58,9.77379,14.5,49.056,0,0,0,0,2,2
2383,3,2480.09,6.02178,15.9294,2591.58,9.77379,14.5,49.056,0,0,0,0,2,2
2383,4,2540.96,2.2504,16.7956,2591.58,9.77379,14.5,49.056,0,0,0,0,2,2
2383,5,2491.59,9.99078,20.05,2591.58,9.77379,14.5,49.056,0,0,0,0,2,2
2383,6,2455.56,6.07762,18.3206,2591.58,9.77379,14.5,49.056,0,0,0,0,2,2
2383,7,2456.45,2.17125,15.9522,2591.58,9.77379,14.5,49.056,0,0,0,0,2,2
2383,8,2429.21,1.51395,10.654,2591.58,9.77379,14.5,49.056,0,0,0,0,2,2
2383,9,2515.62,10.0014,19.9823,2591.58,9.77379,14.5,49.056,0,0,0,0,2,2
2383,10,2426.71,5.48336,15.5081,2591.58,9.77379,14.5,49.056,0,0,0,0,2,2
2383,11,2735.52,1.86728,15.6729,2591.58,9.77379,14.5,49.056,0,0,0,0,2,2
2384,0,2521.84,2.46477,17.1059,2591.74,9.76748,14.2669,49.056,0,0,0,0,2,2
2384,1,2553.52,10.0703,18.9709,2591.74,9.76748,14.2669,49.056,0,0,0,0,2,2
2384,2,2499.35,1.90711,19.3149,2591.74,9.76748,14.2669,49.056,0,0,0,0,2,2
2384,3,2480.73,6.01793,15.9302,2591.74,9.76748,14.2669,49.056,0,0,0,0,2,2
2384,4,2541.63,2.21583,16.7954,2591.74,9.76748,14.2669,49.056,0,0,0,0,2,2
2384,5,2492.45,9.98749,20.0997,2591.74,9.76748,14.2669,49.056,0,0,0,0,2,2
2384,6,2456.19,6.08444,18.4357,2591.74,9.76748,14.2669,49.056,0,0,0,0,2,2
2384,7,2457.23,2.17573,16.0985,2591.74,9.76748,14.2669,49.056,0,0,0,0,2,2
2384,8,2429.16,1.54537,10.171,2591.74,9.76748,14.2669,49.056,0,0,0,0,2,2
2384,9,2516.41,10.0555,19.9824,2591.74,9.76748,14.2669,49.056,0,0,0,0,2,2
2384,10,2427.52,5.5,15.6971,2591.74,9.76748,14.2669,49.056,0,0,0,0,2,2
2384,11,2736.15,1.87778,15.673,2591.74,9.76748,14.2669,49.056,0,0,0,0,2,2
2385,0,2523.05,2.47791,17.1068,2591.98,9.76258,14.2669,49.056,0,0,0,0,2,2
2385,1,2554.66,10.0722,18.971,2591.98,9.76258,14.2669,49.056,0,0,0,0,2,2
2385,2,2500.12,1.90829,18.9192,2591.98,9.76258,14.2669,49.056,0,0,0,0,2,2
2385,3,2481.69,6.01537,15.9307,2591.98,9.76258,14.2669,49.056,0,0,0,0,2,2
2385,4,2542.64,2.19223,16.7952,2591.98,9.76258,14.2669,49.056,0,1,0,0,2,2
2385,5,2493.68,9.98548,20.132,2591.98,9.76258,14.2669,49.056,0,1,0,0,2,2
2385,6,2457.58,6.09071,18.5103,2591.98,9.76258,14.2669,49.056,0,1,0,0,2,2
2385,7,2458.29,2.17789,16.1932,2591.98,9.76258,14.2669,49.056,0,1,0,0,2,2
2385,8,2429.46,1.5662,9.85202,2591.98,9.76258,14.2669,49.056,0,1,0,0,2,2
2385,9,2517.61,10.0879,19.9824,2591.98,9.76258,14.2669,49.056,0,1,0,0,2,2
2385,10,2428.58,5.51241,15.8196,2591.98,9.76258,14.2669,49.056,0,1,0,0,2,2
2385,11,2737.09,1.88478,15.6731,2591.98,9.76258,14.2669,49.056,0,1,0,0,2,2
